"VK-Auftrag";"VK";"VK-Position";"KundeName";"SpeditionsGruppe_ID_Nr";"SpeditionsGruppeBemerkung";"Warenempfänger"
"100080533";"100080533-10";10;"Sanitas Troesch AG, Carouge";1;"Sanitas Troesch AG";"H00000037"
"100080533";"100080533-11";11;"Sanitas Troesch AG, Carouge";1;"Sanitas Troesch AG";"H00000037"
"100080538";"100080538-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100080538";"100080538-11";11;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100080538";"100080538-12";12;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100080538";"100080538-13";13;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100080538";"100080538-14";14;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100080538";"100080538-15";15;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100080539";"100080539-10";10;"Sanitas Troesch AG, Develier";1;"Sanitas Troesch AG";"H00000026"
"100080540";"100080540-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100080541";"100080541-10";10;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100080543";"100080543-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100080545";"100080545-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100080546";"100080546-10";10;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100080547";"100080547-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100080548";"100080548-10";10;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100080550";"100080550-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100080550";"100080550-11";11;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100080551";"100080551-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100080551";"100080551-11";11;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100080552";"100080552-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100080553";"100080553-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100080555";"100080555-10";10;"Sanitas Troesch AG, Biel";1;"Sanitas Troesch AG";"H00000026"
"100080556";"100080556-10";10;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100080556";"100080556-11";11;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100080557";"100080557-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100080561";"100080561-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100080562";"100080562-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100080563";"100080563-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100080563";"100080563-11";11;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100080564";"100080564-10";10;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100080566";"100080566-10";10;"Sanitas Troesch AG, Biel";1;"Sanitas Troesch AG";"H00000026"
"100080567";"100080567-10";10;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100080567";"100080567-11";11;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100080569";"100080569-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100080570";"100080570-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100080571";"100080571-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100080571";"100080571-11";11;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100080571";"100080571-12";12;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100080571";"100080571-13";13;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100080573";"100080573-10";10;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100080574";"100080574-10";10;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100080574";"100080574-11";11;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100080577";"100080577-10";10;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100080578";"100080578-10";10;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100080578";"100080578-20";20;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100080581";"100080581-10";10;"Sanitas Troesch AG, Sierre";1;"Sanitas Troesch AG";"H00000037"
"100080581";"100080581-11";11;"Sanitas Troesch AG, Sierre";1;"Sanitas Troesch AG";"H00000037"
"100080584";"100080584-10";10;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100080584";"100080584-11";11;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100080584";"100080584-20";20;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100080585";"100080585-10";10;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100080585";"100080585-11";11;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100080587";"100080587-10";10;"Sanitas Troesch AG, Winterthur";1;"Sanitas Troesch AG";"H00000022"
"100080587";"100080587-11";11;"Sanitas Troesch AG, Winterthur";1;"Sanitas Troesch AG";"H00000022"
"100080589";"100080589-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100080589";"100080589-11";11;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100080593";"100080593-10";10;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100080595";"100080595-10";10;"Sanitas Troesch AG, Biel";1;"Sanitas Troesch AG";"H00000026"
"100080596";"100080596-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100080597";"100080597-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100080597";"100080597-20";20;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100080598";"100080598-10";10;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100080598";"100080598-11";11;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100080598";"100080598-12";12;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100080599";"100080599-10";10;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100080599";"100080599-11";11;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100080601";"100080601-10";10;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100080602";"100080602-10";10;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100080603";"100080603-10";10;"Sanitas Troesch AG, Winterthur";1;"Sanitas Troesch AG";"H00000022"
"100080604";"100080604-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100080604";"100080604-11";11;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100080605";"100080605-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100080606";"100080606-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100080608";"100080608-10";10;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"100080608";"100080608-11";11;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"100080608";"100080608-12";12;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"100080609";"100080609-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100080610";"100080610-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100080610";"100080610-11";11;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100080612";"100080612-10";10;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100080613";"100080613-10";10;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100080614";"100080614-10";10;"Sanitas Troesch AG, Sierre";1;"Sanitas Troesch AG";"H00000037"
"100080614";"100080614-11";11;"Sanitas Troesch AG, Sierre";1;"Sanitas Troesch AG";"H00000037"
"100080616";"100080616-10";10;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"100080616";"100080616-11";11;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"100080616";"100080616-12";12;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"100080616";"100080616-13";13;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"100080617";"100080617-10";10;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100080617";"100080617-11";11;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100080631";"100080631-10";10;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100080631";"100080631-11";11;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100080631";"100080631-12";12;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100080634";"100080634-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100080634";"100080634-11";11;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100080634";"100080634-12";12;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100080634";"100080634-13";13;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100080634";"100080634-14";14;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100080649";"100080649-10";10;"Sanitas Troesch AG, Carouge";1;"Sanitas Troesch AG";"H00000037"
"100080650";"100080650-10";10;"Sanitas Troesch AG, Carouge";1;"Sanitas Troesch AG";"H00000037"
"100080654";"100080654-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100080654";"100080654-11";11;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100080654";"100080654-12";12;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100080654";"100080654-20";20;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100080654";"100080654-21";21;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100080654";"100080654-22";22;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100080659";"100080659-10";10;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100080659";"100080659-11";11;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100080659";"100080659-12";12;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100080661";"100080661-10";10;"Sanitas Troesch AG, Biel";1;"Sanitas Troesch AG";"H00000026"
"100080664";"100080664-10";10;"Sanitas Troesch AG, Olten";1;"Sanitas Troesch AG";"H00000026"
"100080665";"100080665-10";10;"Sanitas Troesch AG, Biel";1;"Sanitas Troesch AG";"H00000026"
"100080668";"100080668-10";10;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100080669";"100080669-10";10;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100080669";"100080669-20";20;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100080671";"100080671-10";10;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100080671";"100080671-11";11;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100080671";"100080671-12";12;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100080672";"100080672-10";10;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100080672";"100080672-11";11;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100080672";"100080672-12";12;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100080672";"100080672-13";13;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100080672";"100080672-14";14;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100080673";"100080673-10";10;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100080673";"100080673-11";11;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100080673";"100080673-20";20;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100080673";"100080673-21";21;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100080673";"100080673-30";30;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100080673";"100080673-31";31;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100080674";"100080674-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100080674";"100080674-11";11;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100080674";"100080674-12";12;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100080674";"100080674-13";13;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100080674";"100080674-14";14;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100080674";"100080674-15";15;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100080674";"100080674-16";16;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100080674";"100080674-17";17;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100080674";"100080674-20";20;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100080675";"100080675-10";10;"Sanitas Troesch AG, Toffen";1;"Sanitas Troesch AG";"H00000026"
"100080675";"100080675-11";11;"Sanitas Troesch AG, Toffen";1;"Sanitas Troesch AG";"H00000026"
"100080676";"100080676-10";10;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100080677";"100080677-10";10;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100080677";"100080677-11";11;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100080678";"100080678-10";10;"Sanitas Troesch AG, Toffen";1;"Sanitas Troesch AG";"H00000026"
"100080685";"100080685-10";10;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100080686";"100080686-10";10;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100080687";"100080687-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100080687";"100080687-11";11;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100080691";"100080691-10";10;"Sanitas Troesch AG, Winterthur";1;"Sanitas Troesch AG";"H00000022"
"100080692";"100080692-10";10;"Sanitas Troesch AG, Nyon";1;"Sanitas Troesch AG";"H00000037"
"100080697";"100080697-10";10;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100080697";"100080697-20";20;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100080697";"100080697-30";30;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100080697";"100080697-31";31;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100080697";"100080697-32";32;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100080697";"100080697-33";33;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100080700";"100080700-10";10;"Sanitas Troesch AG, Winterthur";1;"Sanitas Troesch AG";"H00000022"
"100080700";"100080700-11";11;"Sanitas Troesch AG, Winterthur";1;"Sanitas Troesch AG";"H00000022"
"100080700";"100080700-12";12;"Sanitas Troesch AG, Winterthur";1;"Sanitas Troesch AG";"H00000022"
"100080700";"100080700-13";13;"Sanitas Troesch AG, Winterthur";1;"Sanitas Troesch AG";"H00000022"
"100080710";"100080710-10";10;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100080719";"100080719-10";10;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100080719";"100080719-11";11;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100080719";"100080719-12";12;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100080719";"100080719-13";13;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100080719";"100080719-14";14;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100080719";"100080719-15";15;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100080719";"100080719-16";16;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100080719";"100080719-17";17;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100080725";"100080725-10";10;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100080725";"100080725-11";11;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100080725";"100080725-20";20;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100080725";"100080725-21";21;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100080728";"100080728-10";10;"Sanitas Troesch AG, Biel";1;"Sanitas Troesch AG";"H00000026"
"100080728";"100080728-11";11;"Sanitas Troesch AG, Biel";1;"Sanitas Troesch AG";"H00000026"
"100080729";"100080729-10";10;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100080729";"100080729-11";11;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100080730";"100080730-10";10;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100080730";"100080730-11";11;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100080730";"100080730-20";20;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100080733";"100080733-10";10;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100080733";"100080733-11";11;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100080733";"100080733-12";12;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100080733";"100080733-20";20;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100080735";"100080735-20";20;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100080735";"100080735-30";30;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100080739";"100080739-10";10;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100080739";"100080739-11";11;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100080739";"100080739-12";12;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100080739";"100080739-13";13;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100080739";"100080739-20";20;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100080739";"100080739-21";21;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100080739";"100080739-22";22;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100080743";"100080743-10";10;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100080745";"100080745-10";10;"Sanitas Troesch AG, Nyon";1;"Sanitas Troesch AG";"H00000037"
"100080747";"100080747-10";10;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100080747";"100080747-11";11;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100080747";"100080747-12";12;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100080749";"100080749-10";10;"Sanitas Troesch AG, Winterthur";1;"Sanitas Troesch AG";"H00000022"
"100080750";"100080750-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100080755";"100080755-10";10;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100080756";"100080756-10";10;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100080757";"100080757-10";10;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100080757";"100080757-20";20;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100080761";"100080761-10";10;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100080761";"100080761-20";20;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100080761";"100080761-30";30;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100080779";"100080779-10";10;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100080779";"100080779-20";20;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100080780";"100080780-10";10;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100080781";"100080781-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100080782";"100080782-10";10;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100080783";"100080783-30";30;"Sanitas Troesch AG, Biel";1;"Sanitas Troesch AG";"I00001336"
"100080787";"100080787-10";10;"Sanitas Troesch AG, Carouge";1;"Sanitas Troesch AG";"H00000037"
