"VK-Auftrag";"VK-Position";"VK";"Lieferadresse";"KundeName";"Tour";"MengeTotal";"ArtikelNr";"ArtikelBezeichnung";"ProduktlinieID";"ProduktlinieBezeichnung";"ArtikelGruppe_ID";"ArtikelgruppeBezeichnung";"Geplanter_Liefertermin";"Geplantes_WE_ Datum";"Gewicht_Einzel";"Gewicht_Total";"Betrag";"Wechselkurs";"Produktionsauftrag";"ZollPosition_Nr";"ZollPosition_Bezeichnung"
"300012149";11;"300012149-11";"Richter + Frenzel GmbH + CO. KG, Kronacherstrasse 100, DE-96052 Bamberg";"Richter + Frenzel Bamberg";"R&F";1.00;"3000121498431101 0001                          ";"Hochschrank MyStar 400mm";"84";"MyStar";370;"Seitenschränke";09.09.2011 00:00:00;09.09.2011 00:00:00;30.00;30.00;305.56;0.76;;"9403.6000";"Holzmöbel"
"300012149";20;"300012149-20";"Richter + Frenzel GmbH + CO. KG, Kronacherstrasse 100, DE-96052 Bamberg";"Richter + Frenzel Bamberg";"R&F";1.00;"3000121495941700 0001                          ";"Spiegelschrank MyStyle 1000mm";"59";"MyStyle / cubito";330;"Spiegelschränke";09.09.2011 00:00:00;09.09.2011 00:00:00;34.00;34.00;607.82;0.76;;"9403.6000";"Holzmöbel"
"300012150";10;"300012150-10";"Richter + Frenzel GmbH + CO. KG, K. Hammerschmidt-Str. 51, DE-85609 Aschheim-Dornach";"Richter + Frenzel Aschheim-Dornach";"R&F";1.00;"3000121505920500 0001                          ";"Unterschrank MyStyle 790 mm";"59";"MyStyle / cubito";310;"Unterschränke";06.09.2011 00:00:00;06.09.2011 00:00:00;31.00;31.00;382.30;0.76;;"9403.6000";"Holzmöbel"
"300012150";11;"300012150-11";"Richter + Frenzel GmbH + CO. KG, K. Hammerschmidt-Str. 51, DE-85609 Aschheim-Dornach";"Richter + Frenzel Aschheim-Dornach";"R&F";1.00;"3000121505940500 0001                          ";"Spiegelschrank MyStyle 900 mm";"59";"MyStyle / cubito";330;"Spiegelschränke";06.09.2011 00:00:00;06.09.2011 00:00:00;29.00;29.00;448.68;0.76;;"9403.6000";"Holzmöbel"
"300012152";10;"300012152-10";"Richter + Frenzel GmbH + CO. KG, K. Hammerschmidt-Str. 51, DE-85609 Aschheim-Dornach";"Richter + Frenzel Aschheim-Dornach";"R&F";1.00;"3000121525940700 0001                          ";"Spiegelschrank MyStyle 1000mm";"59";"MyStyle / cubito";330;"Spiegelschränke";06.09.2011 00:00:00;06.09.2011 00:00:00;32.00;32.00;569.68;0.76;;"9403.6000";"Holzmöbel"
"300012153";10;"300012153-10";"Richter + Frenzel GmbH + CO. KG, Industriestr. 18 a, DE-84030 Landshut-Ergolding";"Richter + Frenzel Landshut-Ergoldin";"R&F";1.00;"3000121535920600 0001                          ";"Unterschrank MyStyle 1240mm";"59";"MyStyle / cubito";310;"Unterschränke";06.09.2011 00:00:00;06.09.2011 00:00:00;54.00;54.00;723.64;0.76;;"9403.6000";"Holzmöbel"
"300012154";10;"300012154-10";"Richter + Frenzel GmbH + CO. KG, Industriestr. 18 a, DE-84030 Landshut-Ergolding";"Richter + Frenzel Landshut-Ergoldin";"R&F";3.00;"3000121545925400 0001                          ";"Unterschrank MyStyle 590 mm";"59";"MyStyle / cubito";310;"Unterschränke";06.09.2011 00:00:00;06.09.2011 00:00:00;24.00;72.00;946.33;0.76;;"9403.6000";"Holzmöbel"
"300012154";11;"300012154-11";"Richter + Frenzel GmbH + CO. KG, Industriestr. 18 a, DE-84030 Landshut-Ergolding";"Richter + Frenzel Landshut-Ergoldin";"R&F";1.00;"3000121545930100 0001                          ";"Seitenschrank MyStyle 410mm";"59";"MyStyle / cubito";370;"Seitenschränke";06.09.2011 00:00:00;06.09.2011 00:00:00;26.00;26.00;265.54;0.76;;"9403.6000";"Holzmöbel"
"300012155";10;"300012155-10";"Richter + Frenzel GmbH + CO. KG, K. Hammerschmidt-Str. 51, DE-85609 Aschheim-Dornach";"Richter + Frenzel Aschheim-Dornach";"R&F";1.00;"3000121555925400 0001                          ";"Unterschrank MyStyle 590 mm";"59";"MyStyle / cubito";310;"Unterschränke";06.09.2011 00:00:00;06.09.2011 00:00:00;24.00;24.00;315.44;0.76;;"9403.6000";"Holzmöbel"
"300012156";10;"300012156-10";"Richter + Frenzel GmbH + CO. KG, K. Hammerschmidt-Str. 51, DE-85609 Aschheim-Dornach";"Richter + Frenzel Aschheim-Dornach";"R&F";1.00;"3000121567740800 0001                          ";"Spiegelschrank neo.2 1200mm";"77";"neo.2";330;"Spiegelschränke";08.09.2011 00:00:00;08.09.2011 00:00:00;37.00;37.00;533.90;0.76;;"9403.6000";"Holzmöbel"
"300012157";10;"300012157-10";"Richter + Frenzel GmbH + CO. KG, Weiherstrasse 3, DE-95448 Bayreuth";"Richter + Frenzel Bayreuth";"R&F";1.00;"3000121575920600 0001                          ";"Unterschrank MyStyle 1240mm";"59";"MyStyle / cubito";310;"Unterschränke";06.09.2011 00:00:00;06.09.2011 00:00:00;54.00;54.00;834.75;0.76;;"9403.6000";"Holzmöbel"
"300012157";11;"300012157-11";"Richter + Frenzel GmbH + CO. KG, Weiherstrasse 3, DE-95448 Bayreuth";"Richter + Frenzel Bayreuth";"R&F";1.00;"3000121575941000 0001                          ";"Spiegelschrank MyStyle 1500mm";"59";"MyStyle / cubito";330;"Spiegelschränke";06.09.2011 00:00:00;06.09.2011 00:00:00;42.00;42.00;676.56;0.76;;"9403.6000";"Holzmöbel"
"300012158";10;"300012158-10";"Richter + Frenzel GmbH + Co.KG, Ernst-Frenzel-Str. 4, DE-93083 Obertraubling";"Richter + Frenzel Regensburg-Obertr";"R&F";1.00;"3000121587741800 0001                          ";"Spiegelschrank neo.2 1200mm";"77";"neo.2";330;"Spiegelschränke";08.09.2011 00:00:00;08.09.2011 00:00:00;40.00;40.00;662.43;0.76;;"9403.6000";"Holzmöbel"
"300012159";10;"300012159-10";"Richter + Frenzel GmbH + Co.KG, Ernst-Frenzel-Str. 4, DE-93083 Obertraubling";"Richter + Frenzel Regensburg-Obertr";"R&F";1.00;"3000121595920400 0001                          ";"Unterschrank MyStyle 590 mm";"59";"MyStyle / cubito";310;"Unterschränke";06.09.2011 00:00:00;06.09.2011 00:00:00;26.00;26.00;423.73;0.76;;"9403.6000";"Holzmöbel"
"300012160";10;"300012160-10";"Richter + Frenzel GmbH + CO. KG, Donaustrasse 125, DE-90451 Nürnberg";"Richter + Frenzel Nürnberg";"R&F";1.00;"3000121605940800 0001                          ";"Spiegelschrank MyStyle 1350mm";"59";"MyStyle / cubito";330;"Spiegelschränke";06.09.2011 00:00:00;06.09.2011 00:00:00;40.00;40.00;660.55;0.76;;"9403.6000";"Holzmöbel"
"300012161";10;"300012161-10";"Richter + Frenzel GmbH + CO. KG, Stauffenbergstr. 5-9, DE-86161 Augsburg";"Richter + Frenzel Augsburg";"R&F";1.00;"3000121617708500 0001                          ";"77 Glaswaschtisch 120mm";"77";"neo.2";306;"Mineralgusswaschtische";08.09.2011 00:00:00;08.09.2011 00:00:00;30.00;30.00;716.58;0.76;;"7324.9021";"Sanitärartikel"
"300012161";11;"300012161-11";"Richter + Frenzel GmbH + CO. KG, Stauffenbergstr. 5-9, DE-86161 Augsburg";"Richter + Frenzel Augsburg";"R&F";1.00;"3000121617722400 0001                          ";"Unterbau neo.2 1200mm";"77";"neo.2";310;"Unterschränke";08.09.2011 00:00:00;08.09.2011 00:00:00;40.00;40.00;449.63;0.76;;"9403.6000";"Holzmöbel"
"300012162";10;"300012162-10";"Richter + Frenzel GmbH + CO. KG, K. Hammerschmidt-Str. 51, DE-85609 Aschheim-Dornach";"Richter + Frenzel Aschheim-Dornach";"R&F";1.00;"SP00098039621100 0001                          ";"UB Subway / Modul X 505 mm";"96";"Subway / Modul X";310;"Unterschränke";07.09.2011 00:00:00;07.09.2011 00:00:00;0.00;0.00;349.57;0.76;;"9403.6000";"Holzmöbel"
"300012163";10;"300012163-10";"Richter + Frenzel GmbH + Co.KG, Ernst-Frenzel-Str. 4, DE-93083 Obertraubling";"Richter + Frenzel Regensburg-Obertr";"R&F";1.00;"3000121637709400 0001                          ";"77 Mineralgusswaschtisch1200mm";"77";"neo.2";306;"Mineralgusswaschtische";08.09.2011 00:00:00;08.09.2011 00:00:00;24.00;24.00;459.51;0.76;;"7324.9021";"Sanitärartikel"
"300012163";11;"300012163-11";"Richter + Frenzel GmbH + Co.KG, Ernst-Frenzel-Str. 4, DE-93083 Obertraubling";"Richter + Frenzel Regensburg-Obertr";"R&F";1.00;"3000121637722400 0001                          ";"Unterbau neo.2 1200mm";"77";"neo.2";310;"Unterschränke";08.09.2011 00:00:00;08.09.2011 00:00:00;40.00;40.00;608.76;0.76;;"9403.6000";"Holzmöbel"
"300012163";12;"300012163-12";"Richter + Frenzel GmbH + Co.KG, Ernst-Frenzel-Str. 4, DE-93083 Obertraubling";"Richter + Frenzel Regensburg-Obertr";"R&F";1.00;"3000121637732301 0001                          ";"Seitenschrank neo.2 350 mm";"77";"neo.2";370;"Seitenschränke";08.09.2011 00:00:00;08.09.2011 00:00:00;37.00;37.00;376.65;0.76;;"9403.6000";"Holzmöbel"
"300012164";10;"300012164-10";"Richter + Frenzel GmbH + CO. KG, Carl-Jordan-Str. 10, DE-83059 Kolbermoor";"Richter + Frenzel Kolbermoor";"R&F";1.00;"3000121645920500 0001                          ";"Unterschrank MyStyle 790 mm";"59";"MyStyle / cubito";310;"Unterschränke";06.09.2011 00:00:00;06.09.2011 00:00:00;31.00;31.00;382.30;0.76;;"9403.6000";"Holzmöbel"
"300012165";10;"300012165-10";"Richter + Frenzel GmbH + CO. KG, Industriestr. 18 a, DE-84030 Landshut-Ergolding";"Richter + Frenzel Landshut-Ergoldin";"R&F";1.00;"3000121655930100 0001                          ";"Seitenschrank MyStyle 410mm";"59";"MyStyle / cubito";370;"Seitenschränke";06.09.2011 00:00:00;06.09.2011 00:00:00;26.00;26.00;265.54;0.76;;"9403.6000";"Holzmöbel"
"300012166";10;"300012166-10";"Richter + Frenzel GmbH + CO. KG, Industriestr. 18 a, DE-84030 Landshut-Ergolding";"Richter + Frenzel Landshut-Ergoldin";"R&F";1.00;"3000121665920400 0001                          ";"Unterschrank MyStyle 590 mm";"59";"MyStyle / cubito";310;"Unterschränke";06.09.2011 00:00:00;06.09.2011 00:00:00;26.00;26.00;350.76;0.76;;"9403.6000";"Holzmöbel"
"300012167";10;"300012167-10";"Richter + Frenzel GmbH + CO. KG, Kronacherstrasse 100, DE-96052 Bamberg";"Richter + Frenzel Bamberg";"R&F";1.00;"3000121675920500 0001                          ";"Unterschrank MyStyle 790 mm";"59";"MyStyle / cubito";310;"Unterschränke";06.09.2011 00:00:00;06.09.2011 00:00:00;31.00;31.00;382.30;0.76;;"9403.6000";"Holzmöbel"
"300012167";11;"300012167-11";"Richter + Frenzel GmbH + CO. KG, Kronacherstrasse 100, DE-96052 Bamberg";"Richter + Frenzel Bamberg";"R&F";1.00;"3000121675920500 0002                          ";"Unterschrank MyStyle 790 mm";"59";"MyStyle / cubito";310;"Unterschränke";06.09.2011 00:00:00;06.09.2011 00:00:00;31.00;31.00;382.30;0.76;;"9403.6000";"Holzmöbel"
"300012167";12;"300012167-12";"Richter + Frenzel GmbH + CO. KG, Kronacherstrasse 100, DE-96052 Bamberg";"Richter + Frenzel Bamberg";"R&F";1.00;"3000121675930100 0001                          ";"Seitenschrank MyStyle 410mm";"59";"MyStyle / cubito";370;"Seitenschränke";06.09.2011 00:00:00;06.09.2011 00:00:00;26.00;26.00;265.54;0.76;;"9403.6000";"Holzmöbel"
"300012167";20;"300012167-20";"Richter + Frenzel GmbH + CO. KG, Kronacherstrasse 100, DE-96052 Bamberg";"Richter + Frenzel Bamberg";"R&F";1.00;"3000121675925100 0001                          ";"Unterschrank MyStyle 410 mm";"59";"MyStyle / cubito";310;"Unterschränke";06.09.2011 00:00:00;06.09.2011 00:00:00;12.00;12.00;225.52;0.76;;"9403.6000";"Holzmöbel"
"300012168";10;"300012168-10";"Richter + Frenzel GmbH + CO. KG, Weiherstrasse 3, DE-95448 Bayreuth";"Richter + Frenzel Bayreuth";"R&F";1.00;"3000121685920100 0001                          ";"Unterschrank MyStyle 410 mm";"59";"MyStyle / cubito";310;"Unterschränke";06.09.2011 00:00:00;06.09.2011 00:00:00;12.00;12.00;225.52;0.76;;"9403.6000";"Holzmöbel"
"300012168";11;"300012168-11";"Richter + Frenzel GmbH + CO. KG, Weiherstrasse 3, DE-95448 Bayreuth";"Richter + Frenzel Bayreuth";"R&F";1.00;"3000121685930100 0001                          ";"Seitenschrank MyStyle 410mm";"59";"MyStyle / cubito";370;"Seitenschränke";06.09.2011 00:00:00;06.09.2011 00:00:00;26.00;26.00;265.54;0.76;;"9403.6000";"Holzmöbel"
"300012169";10;"300012169-10";"Richter + Frenzel GmbH + Co.KG, Hessenring 25, DE-64572 Büttelborn";"Richter + Frenzel Büttelborn";"R&F";1.00;"3000121695920400 0001                          ";"Unterschrank MyStyle 590 mm";"59";"MyStyle / cubito";310;"Unterschränke";06.09.2011 00:00:00;06.09.2011 00:00:00;26.00;26.00;423.73;0.76;;"9403.6000";"Holzmöbel"
"300012169";11;"300012169-11";"Richter + Frenzel GmbH + Co.KG, Hessenring 25, DE-64572 Büttelborn";"Richter + Frenzel Büttelborn";"R&F";1.00;"3000121695925100 0001                          ";"Unterschrank MyStyle 410 mm";"59";"MyStyle / cubito";310;"Unterschränke";06.09.2011 00:00:00;06.09.2011 00:00:00;12.00;12.00;269.31;0.76;;"9403.6000";"Holzmöbel"
"300012170";10;"300012170-10";"Richter + Frenzel GmbH + Co.KG, Gottlieb-Daimler-Str. 8, DE-35398 Giessen";"Richter + Frenzel Giessen";"R&F";3.00;"3000121705925400 0001                          ";"Unterschrank MyStyle 590 mm";"59";"MyStyle / cubito";310;"Unterschränke";06.09.2011 00:00:00;06.09.2011 00:00:00;24.00;72.00;1156.79;0.76;;"9403.6000";"Holzmöbel"
"300012171";10;"300012171-10";"Richter + Frenzel  Gmbh + Co.KG, Carl Bosch Str. 1-5, DE-45699 Herten";"Richter + Frenzel Herten";"R&F";1.00;"3000121715941600 0001                          ";"Spiegelschrank MyStyle 750 mm";"59";"MyStyle / cubito";330;"Spiegelschränke";06.09.2011 00:00:00;06.09.2011 00:00:00;25.00;25.00;548.50;0.76;;"9403.6000";"Holzmöbel"
"300012172";10;"300012172-10";"Richter + Frenzel GmbH + Co.KG, Gobietstr. 5, DE-34123 Kassel";"Richter + Frenzel Kassel";"R&F";2.00;"3000121725925200 0001                          ";"Unterschrank MyStyle 490 mm";"59";"MyStyle / cubito";310;"Unterschränke";06.09.2011 00:00:00;06.09.2011 00:00:00;20.00;40.00;591.34;0.76;;"9403.6000";"Holzmöbel"
"300012173";10;"300012173-10";"Richter + Frenzel GmbH + Co.KG, Fichtenweg 2, DE-99198 Kerspleben";"Richter + Frenzel Erfurt-Kerspleben";"R&F";1.00;"3000121735920100 0001                          ";"Unterschrank MyStyle 410 mm";"59";"MyStyle / cubito";310;"Unterschränke";06.09.2011 00:00:00;06.09.2011 00:00:00;12.00;12.00;269.31;0.76;;"9403.6000";"Holzmöbel"
"300012174";10;"300012174-10";"Richter + Frenzel GmbH + Co.KG, Fichtenweg 2, DE-99198 Kerspleben";"Richter + Frenzel Erfurt-Kerspleben";"R&F";1.00;"3000121745920500 0001                          ";"Unterschrank MyStyle 790 mm";"59";"MyStyle / cubito";310;"Unterschränke";06.09.2011 00:00:00;06.09.2011 00:00:00;31.00;31.00;382.30;0.76;;"9403.6000";"Holzmöbel"
"300012174";11;"300012174-11";"Richter + Frenzel GmbH + Co.KG, Fichtenweg 2, DE-99198 Kerspleben";"Richter + Frenzel Erfurt-Kerspleben";"R&F";1.00;"3000121745930100 0001                          ";"Seitenschrank MyStyle 410mm";"59";"MyStyle / cubito";370;"Seitenschränke";06.09.2011 00:00:00;06.09.2011 00:00:00;26.00;26.00;265.54;0.76;;"9403.6000";"Holzmöbel"
"300012174";12;"300012174-12";"Richter + Frenzel GmbH + Co.KG, Fichtenweg 2, DE-99198 Kerspleben";"Richter + Frenzel Erfurt-Kerspleben";"R&F";1.00;"3000121745931101 0001                          ";"Seitenschrank MyStyle 410mm";"59";"MyStyle / cubito";370;"Seitenschränke";06.09.2011 00:00:00;06.09.2011 00:00:00;30.00;30.00;306.97;0.76;;"9403.6000";"Holzmöbel"
"300012174";13;"300012174-13";"Richter + Frenzel GmbH + Co.KG, Fichtenweg 2, DE-99198 Kerspleben";"Richter + Frenzel Erfurt-Kerspleben";"R&F";1.00;"3000121745941500 0001                          ";"Spiegelschrank MyStyle 900 mm";"59";"MyStyle / cubito";330;"Spiegelschränke";06.09.2011 00:00:00;06.09.2011 00:00:00;30.00;30.00;596.99;0.76;;"9403.6000";"Holzmöbel"
"300012175";10;"300012175-10";"Richter + Frenzel GmbH + CO. KG, K. Hammerschmidt-Str. 51, DE-85609 Aschheim-Dornach";"Richter + Frenzel Aschheim-Dornach";"R&F";1.00;"SP00098257709500 0001                          ";"77 Mineralgusswaschtisch1200mm";"77";"neo.2";306;"Mineralgusswaschtische";15.09.2011 00:00:00;15.09.2011 00:00:00;24.00;24.00;483.52;0.76;;"7324.9021";"Sanitärartikel"
"300012175";11;"300012175-11";"Richter + Frenzel GmbH + CO. KG, K. Hammerschmidt-Str. 51, DE-85609 Aschheim-Dornach";"Richter + Frenzel Aschheim-Dornach";"R&F";1.00;"SP00098257722400 0001                          ";"Unterbau neo.2 1200mm";"77";"neo.2";310;"Unterschränke";15.09.2011 00:00:00;15.09.2011 00:00:00;40.00;40.00;661.02;0.76;;"9403.6000";"Holzmöbel"
"300012175";12;"300012175-12";"Richter + Frenzel GmbH + CO. KG, K. Hammerschmidt-Str. 51, DE-85609 Aschheim-Dornach";"Richter + Frenzel Aschheim-Dornach";"R&F";1.00;"SP00098257732901 0001                          ";"Seitenschrank neo.2 450 mm";"77";"neo.2";370;"Seitenschränke";15.09.2011 00:00:00;15.09.2011 00:00:00;54.00;54.00;639.08;0.76;;"9403.6000";"Holzmöbel"
"300012175";13;"300012175-13";"Richter + Frenzel GmbH + CO. KG, K. Hammerschmidt-Str. 51, DE-85609 Aschheim-Dornach";"Richter + Frenzel Aschheim-Dornach";"R&F";1.00;"SP00098257743001 0001                          ";"Spiegelschrank neo.2 1200mm";"77";"neo.2";330;"Spiegelschränke";15.09.2011 00:00:00;15.09.2011 00:00:00;37.00;37.00;640.63;0.76;;"9403.6000";"Holzmöbel"
"300012177";10;"300012177-10";"Richter + Frenzel GmbH + Co.KG, Gobietstr. 5, DE-34123 Kassel";"Richter + Frenzel Kassel";"R&F";1.00;"3000121775925600 0001                          ";"Unterschrank MyStyle 1240mm";"59";"MyStyle / cubito";310;"Unterschränke";06.09.2011 00:00:00;06.09.2011 00:00:00;50.00;50.00;645.01;0.76;;"9403.6000";"Holzmöbel"
"300012177";11;"300012177-11";"Richter + Frenzel GmbH + Co.KG, Gobietstr. 5, DE-34123 Kassel";"Richter + Frenzel Kassel";"R&F";1.00;"3000121775940800 0001                          ";"Spiegelschrank MyStyle 1350mm";"59";"MyStyle / cubito";330;"Spiegelschränke";06.09.2011 00:00:00;06.09.2011 00:00:00;40.00;40.00;587.10;0.76;;"9403.6000";"Holzmöbel"
"300012178";10;"300012178-10";"Richter + Frenzel GmbH + Co.KG, Gottlieb-Daimler-Str. 8, DE-35398 Giessen";"Richter + Frenzel Giessen";"R&F";1.00;"3000121787704700 0001                          ";"ABF Kunstharz neo.2 1800mm";"77";"neo.2";300;"Abstellflächen Kunstharz";08.09.2011 00:00:00;08.09.2011 00:00:00;15.00;15.00;223.33;0.76;;;
"300012178";11;"300012178-11";"Richter + Frenzel GmbH + Co.KG, Gottlieb-Daimler-Str. 8, DE-35398 Giessen";"Richter + Frenzel Giessen";"R&F";1.00;"3000121787724700 0001                          ";"Unterbau neo.2 1800mm";"77";"neo.2";310;"Unterschränke";08.09.2011 00:00:00;08.09.2011 00:00:00;34.00;34.00;523.08;0.76;;"9403.6000";"Holzmöbel"
"300012179";10;"300012179-10";"Richter + Frenzel GmbH + CO. KG, K. Hammerschmidt-Str. 51, DE-85609 Aschheim-Dornach";"Richter + Frenzel Aschheim-Dornach";"R&F";2.00;"3000121795925300 0001                          ";"Unterschrank MyStyle 540 mm";"59";"MyStyle / cubito";310;"Unterschränke";06.09.2011 00:00:00;06.09.2011 00:00:00;21.00;42.00;550.00;0.76;;"9403.6000";"Holzmöbel"
"300012179";11;"300012179-11";"Richter + Frenzel GmbH + CO. KG, K. Hammerschmidt-Str. 51, DE-85609 Aschheim-Dornach";"Richter + Frenzel Aschheim-Dornach";"R&F";1.00;"3000121795925300 0002                          ";"Unterschrank MyStyle 540 mm";"59";"MyStyle / cubito";310;"Unterschränke";06.09.2011 00:00:00;06.09.2011 00:00:00;21.00;21.00;275.00;0.76;;"9403.6000";"Holzmöbel"
"300012179";12;"300012179-12";"Richter + Frenzel GmbH + CO. KG, K. Hammerschmidt-Str. 51, DE-85609 Aschheim-Dornach";"Richter + Frenzel Aschheim-Dornach";"R&F";2.00;"3000121795940402 0001                          ";"Spiegelschrank MyStyle 600 mm";"59";"MyStyle / cubito";330;"Spiegelschränke";06.09.2011 00:00:00;06.09.2011 00:00:00;19.00;38.00;633.05;0.76;;"9403.6000";"Holzmöbel"
"300012179";13;"300012179-13";"Richter + Frenzel GmbH + CO. KG, K. Hammerschmidt-Str. 51, DE-85609 Aschheim-Dornach";"Richter + Frenzel Aschheim-Dornach";"R&F";1.00;"3000121795940402 0002                          ";"Spiegelschrank MyStyle 600 mm";"59";"MyStyle / cubito";330;"Spiegelschränke";06.09.2011 00:00:00;06.09.2011 00:00:00;19.00;19.00;316.53;0.76;;"9403.6000";"Holzmöbel"
"300012180";10;"300012180-10";"Richter + Frenzel GmbH + CO. KG, K. Hammerschmidt-Str. 51, DE-85609 Aschheim-Dornach";"Richter + Frenzel Aschheim-Dornach";"R&F";1.00;"3000121806120000 0001                          ";"Unterbau Noto 1200mm";"61";"Noto";310;"Unterschränke";09.09.2011 00:00:00;09.09.2011 00:00:00;60.00;60.00;571.19;0.76;;"9403.6000";"Holzmöbel"
"300012180";20;"300012180-20";"Richter + Frenzel GmbH + CO. KG, K. Hammerschmidt-Str. 51, DE-85609 Aschheim-Dornach";"Richter + Frenzel Aschheim-Dornach";"R&F";1.00;"3000121805920600 0001                          ";"Unterschrank MyStyle 1240mm";"59";"MyStyle / cubito";310;"Unterschränke";09.09.2011 00:00:00;09.09.2011 00:00:00;54.00;54.00;751.28;0.76;;"9403.6000";"Holzmöbel"
"300012180";21;"300012180-21";"Richter + Frenzel GmbH + CO. KG, K. Hammerschmidt-Str. 51, DE-85609 Aschheim-Dornach";"Richter + Frenzel Aschheim-Dornach";"R&F";1.00;"3000121805941800 0001                          ";"Spiegelschrank MyStyle 1350mm";"59";"MyStyle / cubito";330;"Spiegelschränke";09.09.2011 00:00:00;09.09.2011 00:00:00;42.00;42.00;723.73;0.76;;"9403.6000";"Holzmöbel"
"300012181";10;"300012181-10";"Richter + Frenzel GmbH + CO. KG, Dr.-Kilian.Str. 1 a, DE-92637 Weiden";"Richter + Frenzel Nürnberg";"ADE";1.00;"3000121815930100 0001                          ";"Seitenschrank MyStyle 410mm";"59";"MyStyle / cubito";370;"Seitenschränke";06.09.2011 00:00:00;06.09.2011 00:00:00;26.00;26.00;132.77;0.76;;"9403.6000";"Holzmöbel"
"300012183";10;"300012183-10";"Richter + Frenzel GmbH + Co.KG, Gobietstr. 5, DE-34123 Kassel";"Richter + Frenzel Kassel";"R&F";1.00;"SP00098625920600 0001                          ";"Unterschrank MyStyle 1240mm";"59";"MyStyle / cubito";310;"Unterschränke";20.09.2011 00:00:00;20.09.2011 00:00:00;54.00;54.00;723.64;0.76;;"9403.6000";"Holzmöbel"
"300012183";11;"300012183-11";"Richter + Frenzel GmbH + Co.KG, Gobietstr. 5, DE-34123 Kassel";"Richter + Frenzel Kassel";"R&F";1.00;"SP00098625920400 0001                          ";"Unterschrank MyStyle 590 mm";"59";"MyStyle / cubito";310;"Unterschränke";20.09.2011 00:00:00;20.09.2011 00:00:00;26.00;26.00;350.76;0.76;;"9403.6000";"Holzmöbel"
"300012183";12;"300012183-12";"Richter + Frenzel GmbH + Co.KG, Gobietstr. 5, DE-34123 Kassel";"Richter + Frenzel Kassel";"R&F";1.00;"SP00098625930100 0001                          ";"Seitenschrank MyStyle 410mm";"59";"MyStyle / cubito";370;"Seitenschränke";20.09.2011 00:00:00;20.09.2011 00:00:00;26.00;26.00;292.37;0.76;;"9403.6000";"Holzmöbel"
"300012183";13;"300012183-13";"Richter + Frenzel GmbH + Co.KG, Gobietstr. 5, DE-34123 Kassel";"Richter + Frenzel Kassel";"R&F";1.00;"SP00098625930100 0002                          ";"Seitenschrank MyStyle 410mm";"59";"MyStyle / cubito";370;"Seitenschränke";20.09.2011 00:00:00;20.09.2011 00:00:00;26.00;26.00;292.37;0.76;;"9403.6000";"Holzmöbel"
"300012183";14;"300012183-14";"Richter + Frenzel GmbH + Co.KG, Gobietstr. 5, DE-34123 Kassel";"Richter + Frenzel Kassel";"R&F";1.00;"SP00098625940800 0001                          ";"Spiegelschrank MyStyle 1350mm";"59";"MyStyle / cubito";330;"Spiegelschränke";20.09.2011 00:00:00;20.09.2011 00:00:00;40.00;40.00;587.10;0.76;;"9403.6000";"Holzmöbel"
